ID,Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
JTL-351,Space,Kursad Karatas,Command;Villainy,,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/351.png,"When Played/When this unit completes an attack (and survives): You may search the top 8 cards of your deck for a Droid unit, reveal it, and draw it. If it costs 2 or less, you may play it for free. (Put the other cards on the bottom of your deck in a random order.)",6,,,0.60,1.60,The Invisible Hand,351,6,Rare,JTL,Crawling With Vultures,SEPARATIST;VEHICLE;CAPITAL SHIP,Unit,True,Hyperspace
JTL-587,Space,Kursad Karatas,Command;Villainy,,,6,False,,2.93,https://cdn.swu-db.com/images/cards/JTL/587.png,"When Played/When this unit completes an attack (and survives): You may search the top 8 cards of your deck for a Droid unit, reveal it, and draw it. If it costs 2 or less, you may play it for free. (Put the other cards on the bottom of your deck in a random order.)",6,,0.49,,0.58,The Invisible Hand,587,6,Rare,JTL,Crawling With Vultures,SEPARATIST;VEHICLE;CAPITAL SHIP,Unit,True,Foil
JTL-823,Space,Kursad Karatas,Command;Villainy,,,6,False,,10.99,https://cdn.swu-db.com/images/cards/JTL/823.png,"When Played/When this unit completes an attack (and survives): You may search the top 8 cards of your deck for a Droid unit, reveal it, and draw it. If it costs 2 or less, you may play it for free. (Put the other cards on the bottom of your deck in a random order.)",6,,1.25,,1.67,The Invisible Hand,823,6,Rare,JTL,Crawling With Vultures,SEPARATIST;VEHICLE;CAPITAL SHIP,Unit,True,Hyperspace Foil
JTL-210,Ground,Omercan Cirit,Cunning;Cunning,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/210.png,"When played as a unit: Exhaust up to 2 ground units.
Piloting [C=2 Cunning] 
When played as an upgrade: Exhaust an enemy unit in this arena.",6,Piloting,,0.05,0.15,The Mandalorian,210,5,Uncommon,JTL,Weathered Pilot,MANDALORIAN;BOUNTY HUNTER;PILOT,Unit,True,Normal
JTL-472,Ground,Omercan Cirit,Cunning;Cunning,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/472.png,"When played as a unit: Exhaust up to 2 ground units.
Piloting [C=2 Cunning] 
When played as an upgrade: Exhaust an enemy unit in this arena.",6,Piloting,,0.40,0.66,The Mandalorian,472,5,Uncommon,JTL,Weathered Pilot,MANDALORIAN;BOUNTY HUNTER;PILOT,Unit,True,Hyperspace
JTL-708,Ground,Omercan Cirit,Cunning;Cunning,,,5,False,,3.97,https://cdn.swu-db.com/images/cards/JTL/708.png,"When played as a unit: Exhaust up to 2 ground units.
Piloting [C=2 Cunning] 
When played as an upgrade: Exhaust an enemy unit in this arena.",6,Piloting,0.05,,0.21,The Mandalorian,708,5,Uncommon,JTL,Weathered Pilot,MANDALORIAN;BOUNTY HUNTER;PILOT,Unit,True,Foil
JTL-944,Ground,Omercan Cirit,Cunning;Cunning,,,5,False,,29.99,https://cdn.swu-db.com/images/cards/JTL/944.png,"When played as a unit: Exhaust up to 2 ground units.
Piloting [C=2 Cunning] 
When played as an upgrade: Exhaust an enemy unit in this arena.",6,Piloting,0.71,,0.97,The Mandalorian,944,5,Uncommon,JTL,Weathered Pilot,MANDALORIAN;BOUNTY HUNTER;PILOT,Unit,True,Hyperspace Foil
JTL-1029,Space,Eslam Aboshady,Command;Heroism,,,9,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1029.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,,1.55,2.56,The Starhawk,1029,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Prestige
JTL-105,Space,Eslam Aboshady,Command;Heroism,,,9,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/105.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,,0.49,0.96,The Starhawk,105,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Normal
JTL-1065,Space,Eslam Aboshady,Command;Heroism,,,9,False,,70.00,https://cdn.swu-db.com/images/cards/JTL/1065.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,3.00,,4.19,The Starhawk,1065,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Prestige Foil
JTL-1101,Space,Eslam Aboshady,Command;Heroism,,,9,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1101.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,249.99,,249.99,The Starhawk,1101,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Prestige Serialized
JTL-367,Space,Eslam Aboshady,Command;Heroism,,,9,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/367.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,,0.70,1.24,The Starhawk,367,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Hyperspace
JTL-603,Space,Eslam Aboshady,Command;Heroism,,,9,False,,53.31,https://cdn.swu-db.com/images/cards/JTL/603.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,0.20,,0.47,The Starhawk,603,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Foil
JTL-839,Space,Eslam Aboshady,Command;Heroism,,,9,False,,35.00,https://cdn.swu-db.com/images/cards/JTL/839.png,"Ambush 
While paying costs, you pay half as many resources, rounded up.",9,Ambush,0.90,,1.92,The Starhawk,839,6,Legendary,JTL,Prototype Battleship,NEW REPUBLIC;VEHICLE;CAPITAL SHIP,Unit,True,Hyperspace Foil
JTL-023,,Adrien Girod,Command,,,,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/023.png,,30,,,0.05,0.11,Theed Palace,023,,Common,JTL,Naboo,,Base,False,Normal
JTL-285,,Adrien Girod,Command,,,,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/285.png,,30,,,,1.00,Theed Palace,285,,Common,JTL,Naboo,,Base,False,Hyperspace
JTL-244,,Reno,Villainy,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/244.png,Choose up to 3 units. Those units lose all abilities and can't gain abilities for this round.,,,,0.06,0.25,There Is No Escape,244,,Rare,JTL,,TACTIC,Event,False,Normal
JTL-506,,Reno,Villainy,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/506.png,Choose up to 3 units. Those units lose all abilities and can't gain abilities for this round.,,,,0.25,0.68,There Is No Escape,506,,Rare,JTL,,TACTIC,Event,False,Hyperspace
JTL-742,,Reno,Villainy,,,2,False,,4.00,https://cdn.swu-db.com/images/cards/JTL/742.png,Choose up to 3 units. Those units lose all abilities and can't gain abilities for this round.,,,0.05,,0.28,There Is No Escape,742,,Rare,JTL,,TACTIC,Event,False,Foil
JTL-978,,Reno,Villainy,,,2,False,,16.90,https://cdn.swu-db.com/images/cards/JTL/978.png,Choose up to 3 units. Those units lose all abilities and can't gain abilities for this round.,,,0.80,,1.07,There Is No Escape,978,,Rare,JTL,,TACTIC,Event,False,Hyperspace Foil
JTL-025,,Rocío Espin,Aggression,,,,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/025.png,Your minimum deck size is decreased by 5 cards.,27,,,0.05,0.16,Thermal Oscillator,025,,Rare,JTL,Starkiller Base,,Base,False,Normal
JTL-287,,Rocío Espin,Aggression,,,,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/287.png,Your minimum deck size is decreased by 5 cards.,27,,,0.99,1.44,Thermal Oscillator,287,,Rare,JTL,Starkiller Base,,Base,False,Hyperspace
JTL-527,,Rocío Espin,Aggression,,,,False,,5.99,https://cdn.swu-db.com/images/cards/JTL/527.png,Your minimum deck size is decreased by 5 cards.,27,,0.04,,0.26,Thermal Oscillator,527,,Rare,JTL,Starkiller Base,,Base,False,Foil
JTL-763,,Rocío Espin,Aggression,,,,False,,20.96,https://cdn.swu-db.com/images/cards/JTL/763.png,Your minimum deck size is decreased by 5 cards.,27,,3.00,,4.27,Thermal Oscillator,763,,Rare,JTL,Starkiller Base,,Base,False,Hyperspace Foil
JTL-155,,Reno,Aggression;Heroism,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/155.png,"An opponent creates 2 TIE Fighter tokens and readies them. Then, play a Vehicle unit from your hand. It costs 3 less.",,,,0.25,0.66,They Hate That Ship,155,,Rare,JTL,,INNATE,Event,False,Normal
JTL-417,,Reno,Aggression;Heroism,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/417.png,"An opponent creates 2 TIE Fighter tokens and readies them. Then, play a Vehicle unit from your hand. It costs 3 less.",,,,1.15,1.47,They Hate That Ship,417,,Rare,JTL,,INNATE,Event,False,Hyperspace
JTL-653,,Reno,Aggression;Heroism,,,1,False,,3.80,https://cdn.swu-db.com/images/cards/JTL/653.png,"An opponent creates 2 TIE Fighter tokens and readies them. Then, play a Vehicle unit from your hand. It costs 3 less.",,,0.34,,0.64,They Hate That Ship,653,,Rare,JTL,,INNATE,Event,False,Foil
JTL-889,,Reno,Aggression;Heroism,,,1,False,,29.99,https://cdn.swu-db.com/images/cards/JTL/889.png,"An opponent creates 2 TIE Fighter tokens and readies them. Then, play a Vehicle unit from your hand. It costs 3 less.",,,0.97,,3.02,They Hate That Ship,889,,Rare,JTL,,INNATE,Event,False,Hyperspace Foil
JTL-130,,Amad Mir,Command,,,5,False,,,https://cdn.swu-db.com/images/cards/JTL/130.png,"Choose an opponent. For every 2 resources they control, create an X-Wing token and give it Sentinel for this phase. (Units in its arena can't attack your non-Sentinel units or your base.)",,Sentinel,,0.03,0.12,Timely Reinforcements,130,,Uncommon,JTL,,TACTIC,Event,False,Normal
JTL-392,,Amad Mir,Command,,,5,False,,,https://cdn.swu-db.com/images/cards/JTL/392.png,"Choose an opponent. For every 2 resources they control, create an X-Wing token and give it Sentinel for this phase. (Units in its arena can't attack your non-Sentinel units or your base.)",,Sentinel,,0.17,0.32,Timely Reinforcements,392,,Uncommon,JTL,,TACTIC,Event,False,Hyperspace
JTL-628,,Amad Mir,Command,,,5,False,,2.97,https://cdn.swu-db.com/images/cards/JTL/628.png,"Choose an opponent. For every 2 resources they control, create an X-Wing token and give it Sentinel for this phase. (Units in its arena can't attack your non-Sentinel units or your base.)",,Sentinel,0.09,,0.16,Timely Reinforcements,628,,Uncommon,JTL,,TACTIC,Event,False,Foil
JTL-864,,Amad Mir,Command,,,5,False,,19.74,https://cdn.swu-db.com/images/cards/JTL/864.png,"Choose an opponent. For every 2 resources they control, create an X-Wing token and give it Sentinel for this phase. (Units in its arena can't attack your non-Sentinel units or your base.)",,Sentinel,0.29,,0.60,Timely Reinforcements,864,,Uncommon,JTL,,TACTIC,Event,False,Hyperspace Foil
JTL-234,,Sebastián Guidobono,Cunning,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/234.png,Deal 5 indirect damage to a player. (They assign 5 unpreventable damage among their base and units.),,,,0.04,0.12,Torpedo Barrage,234,,Common,JTL,,TACTIC,Event,False,Normal
JTL-496,,Sebastián Guidobono,Cunning,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/496.png,Deal 5 indirect damage to a player. (They assign 5 unpreventable damage among their base and units.),,,,0.12,0.23,Torpedo Barrage,496,,Common,JTL,,TACTIC,Event,False,Hyperspace
JTL-732,,Sebastián Guidobono,Cunning,,,3,False,,2.98,https://cdn.swu-db.com/images/cards/JTL/732.png,Deal 5 indirect damage to a player. (They assign 5 unpreventable damage among their base and units.),,,0.05,,0.23,Torpedo Barrage,732,,Common,JTL,,TACTIC,Event,False,Foil
JTL-968,,Sebastián Guidobono,Cunning,,,3,False,,3.50,https://cdn.swu-db.com/images/cards/JTL/968.png,Deal 5 indirect damage to a player. (They assign 5 unpreventable damage among their base and units.),,,0.08,,0.46,Torpedo Barrage,968,,Common,JTL,,TACTIC,Event,False,Hyperspace Foil
JTL-066,Ground,Salomé Goré,Vigilance,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/066.png,"Piloting [C=1 Vigilance] (You may play this as an upgrade on a friendly Vehicle without a Pilot.)
Attached unit gains: ""On Attack: You may heal 2 total damage from any number of units.""",5,Piloting,,0.05,0.12,Trace Martez,066,2,Uncommon,JTL,Trusting Sister,FRINGE;PILOT,Unit,True,Normal
JTL-328,Ground,Salomé Goré,Vigilance,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/328.png,"Piloting [C=1 Vigilance] (You may play this as an upgrade on a friendly Vehicle without a Pilot.)
Attached unit gains: ""On Attack: You may heal 2 total damage from any number of units.""",5,Piloting,,0.10,0.26,Trace Martez,328,2,Uncommon,JTL,Trusting Sister,FRINGE;PILOT,Unit,True,Hyperspace
JTL-564,Ground,Salomé Goré,Vigilance,,,3,False,,0.98,https://cdn.swu-db.com/images/cards/JTL/564.png,"Piloting [C=1 Vigilance] (You may play this as an upgrade on a friendly Vehicle without a Pilot.)
Attached unit gains: ""On Attack: You may heal 2 total damage from any number of units.""",5,Piloting,0.05,,0.14,Trace Martez,564,2,Uncommon,JTL,Trusting Sister,FRINGE;PILOT,Unit,True,Foil
JTL-800,Ground,Salomé Goré,Vigilance,,,3,False,,9.94,https://cdn.swu-db.com/images/cards/JTL/800.png,"Piloting [C=1 Vigilance] (You may play this as an upgrade on a friendly Vehicle without a Pilot.)
Attached unit gains: ""On Attack: You may heal 2 total damage from any number of units.""",5,Piloting,0.20,,0.35,Trace Martez,800,2,Uncommon,JTL,Trusting Sister,FRINGE;PILOT,Unit,True,Hyperspace Foil
JTL-156,,Ignacio Bazan Lazcano,Aggression;Heroism,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/156.png,"Attack with a Fighter unit. For this attack, it gets +4/+0 and gains: ""On Attack: Discard 2 cards from the defending player's deck. Deal unpreventable damage equal to the difference in the discarded cards' costs to this unit.""",,,,1.02,1.81,Trench Run,156,,Rare,JTL,,GAMBIT,Event,False,Normal
JTL-418,,Ignacio Bazan Lazcano,Aggression;Heroism,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/418.png,"Attack with a Fighter unit. For this attack, it gets +4/+0 and gains: ""On Attack: Discard 2 cards from the defending player's deck. Deal unpreventable damage equal to the difference in the discarded cards' costs to this unit.""",,,,1.50,2.36,Trench Run,418,,Rare,JTL,,GAMBIT,Event,False,Hyperspace
JTL-654,,Ignacio Bazan Lazcano,Aggression;Heroism,,,1,False,,4.64,https://cdn.swu-db.com/images/cards/JTL/654.png,"Attack with a Fighter unit. For this attack, it gets +4/+0 and gains: ""On Attack: Discard 2 cards from the defending player's deck. Deal unpreventable damage equal to the difference in the discarded cards' costs to this unit.""",,,0.48,,0.79,Trench Run,654,,Rare,JTL,,GAMBIT,Event,False,Foil
JTL-890,,Ignacio Bazan Lazcano,Aggression;Heroism,,,1,False,,5.00,https://cdn.swu-db.com/images/cards/JTL/890.png,"Attack with a Fighter unit. For this attack, it gets +4/+0 and gains: ""On Attack: Discard 2 cards from the defending player's deck. Deal unpreventable damage equal to the difference in the discarded cards' costs to this unit.""",,,1.50,,2.99,Trench Run,890,,Rare,JTL,,GAMBIT,Event,False,Hyperspace Foil
JTL-131,,Reno,Command,,,7,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/131.png,Choose an arena. A friendly space unit deals damage equal to its power to each enemy unit in that arena.,,,,3.39,4.65,Turbolaser Salvo,131,,Legendary,JTL,,TACTIC,Event,False,Normal
JTL-393,,Reno,Command,,,7,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/393.png,Choose an arena. A friendly space unit deals damage equal to its power to each enemy unit in that arena.,,,,3.90,4.76,Turbolaser Salvo,393,,Legendary,JTL,,TACTIC,Event,False,Hyperspace
JTL-629,,Reno,Command,,,7,False,,24.99,https://cdn.swu-db.com/images/cards/JTL/629.png,Choose an arena. A friendly space unit deals damage equal to its power to each enemy unit in that arena.,,,3.40,,3.94,Turbolaser Salvo,629,,Legendary,JTL,,TACTIC,Event,False,Foil
JTL-865,,Reno,Command,,,7,False,,44.99,https://cdn.swu-db.com/images/cards/JTL/865.png,Choose an arena. A friendly space unit deals damage equal to its power to each enemy unit in that arena.,,,5.00,,6.22,Turbolaser Salvo,865,,Legendary,JTL,,TACTIC,Event,False,Hyperspace Foil
JTL-172,,JB Casacop,Aggression,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/172.png,"Attach to a Vehicle unit.
Attached unit gains: “On Attack: Deal 1 damage to each of up to 2 units in this arena.”",,,,0.01,0.06,Twin Laser Turret,172,,Common,JTL,,MODIFICATION;WEAPON,Upgrade,False,Normal
JTL-434,,JB Casacop,Aggression,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/434.png,"Attach to a Vehicle unit.
Attached unit gains: “On Attack: Deal 1 damage to each of up to 2 units in this arena.”",,,,0.05,0.20,Twin Laser Turret,434,,Common,JTL,,MODIFICATION;WEAPON,Upgrade,False,Hyperspace
JTL-670,,JB Casacop,Aggression,,,2,False,,0.50,https://cdn.swu-db.com/images/cards/JTL/670.png,"Attach to a Vehicle unit.
Attached unit gains: “On Attack: Deal 1 damage to each of up to 2 units in this arena.”",,,0.05,,0.15,Twin Laser Turret,670,,Common,JTL,,MODIFICATION;WEAPON,Upgrade,False,Foil
JTL-906,,JB Casacop,Aggression,,,2,False,,3.48,https://cdn.swu-db.com/images/cards/JTL/906.png,"Attach to a Vehicle unit.
Attached unit gains: “On Attack: Deal 1 damage to each of up to 2 units in this arena.”",,,0.15,,0.21,Twin Laser Turret,906,,Common,JTL,,MODIFICATION;WEAPON,Upgrade,False,Hyperspace Foil
JTL-070,Space,Erik Frobom,Vigilance,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/070.png,"When Played: Give 3 Experience tokens to this unit.
When this unit completes an attack (and survives): You may attach an upgrade on this unit to another eligible friendly Vehicle unit.",2,,,0.05,0.10,U-Wing Lander,070,2,Uncommon,JTL,,REBEL;VEHICLE;TRANSPORT,Unit,False,Normal
JTL-332,Space,Erik Frobom,Vigilance,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/332.png,"When Played: Give 3 Experience tokens to this unit.
When this unit completes an attack (and survives): You may attach an upgrade on this unit to another eligible friendly Vehicle unit.",2,,,0.10,0.28,U-Wing Lander,332,2,Uncommon,JTL,,REBEL;VEHICLE;TRANSPORT,Unit,False,Hyperspace
JTL-568,Space,Erik Frobom,Vigilance,,,5,False,,2.98,https://cdn.swu-db.com/images/cards/JTL/568.png,"When Played: Give 3 Experience tokens to this unit.
When this unit completes an attack (and survives): You may attach an upgrade on this unit to another eligible friendly Vehicle unit.",2,,0.09,,0.18,U-Wing Lander,568,2,Uncommon,JTL,,REBEL;VEHICLE;TRANSPORT,Unit,False,Foil
JTL-804,Space,Erik Frobom,Vigilance,,,5,False,,9.98,https://cdn.swu-db.com/images/cards/JTL/804.png,"When Played: Give 3 Experience tokens to this unit.
When this unit completes an attack (and survives): You may attach an upgrade on this unit to another eligible friendly Vehicle unit.",2,,0.10,,0.37,U-Wing Lander,804,2,Uncommon,JTL,,REBEL;VEHICLE;TRANSPORT,Unit,False,Hyperspace Foil
JTL-106,,Amélie Hutt,Command;Command,,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/106.png,"For each friendly unit with a different name, give each unit you control +1/+1 for this phase.",,,,1.20,1.82,Unity of Purpose,106,,Legendary,JTL,,PLAN,Event,False,Normal
JTL-368,,Amélie Hutt,Command;Command,,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/368.png,"For each friendly unit with a different name, give each unit you control +1/+1 for this phase.",,,,3.45,3.87,Unity of Purpose,368,,Legendary,JTL,,PLAN,Event,False,Hyperspace
JTL-604,,Amélie Hutt,Command;Command,,,6,False,,24.93,https://cdn.swu-db.com/images/cards/JTL/604.png,"For each friendly unit with a different name, give each unit you control +1/+1 for this phase.",,,1.89,,3.55,Unity of Purpose,604,,Legendary,JTL,,PLAN,Event,False,Foil
JTL-840,,Amélie Hutt,Command;Command,,,6,False,,24.90,https://cdn.swu-db.com/images/cards/JTL/840.png,"For each friendly unit with a different name, give each unit you control +1/+1 for this phase.",,,4.96,,5.60,Unity of Purpose,840,,Legendary,JTL,,PLAN,Event,False,Hyperspace Foil
